address,spread1_vacant,spread2_vacant,spread3_vacant,spread4_vacant,spread5_vacant,spread1_permit,spread2_permit,spread3_permit,spread4_permit,spread5_permit,spread1_transfer,spread2_transfer,spread3_transfer,spread4_transfer,spread5_transfer,neighborhood,lat,lon,geometry
4804 GRANSBACK ST,0.04,0.07,0.1,0.15,0.22,0.11,0.16,0.22,0.3,0.4,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1155419901527,40.0222251503406,"c(-75.1155419901527, 40.0222251503406)"
4204 N AMERICAN ST,0.05,0.08,0.12,0.18,0.26,0.13,0.18,0.25,0.34,0.44,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1312917214032,40.014790051115,"c(-75.1312917214032, 40.014790051115)"
5002 BOUDINOT ST,0.21,0.29,0.4,0.51,0.62,0.21,0.28,0.37,0.48,0.58,0.45,0.49,0.53,0.56,0.6,Feltonville,-75.1167009153544,40.0251762434438,"c(-75.1167009153544, 40.0251762434438)"
640 E ANNSBURY ST,0.05,0.07,0.11,0.17,0.24,0.11,0.16,0.22,0.31,0.4,0.22,0.25,0.28,0.31,0.35,Feltonville,-75.1121584539708,40.0171718218318,"c(-75.1121584539708, 40.0171718218318)"
4842 PALETHORP ST,0.16,0.23,0.32,0.42,0.54,0.17,0.23,0.32,0.41,0.52,0.35,0.39,0.43,0.46,0.5,Feltonville,-75.1270470742775,40.0243876575736,"c(-75.1270470742775, 40.0243876575736)"
341 E WYOMING AVE,0.04,0.06,0.09,0.13,0.19,0.1,0.15,0.21,0.29,0.38,0.23,0.25,0.28,0.31,0.35,Feltonville,-75.1187375760178,40.0211087501417,"c(-75.1187375760178, 40.0211087501417)"
4829 RISING SUN AVE,0.06,0.1,0.14,0.21,0.29,0.15,0.21,0.29,0.38,0.49,0.23,0.25,0.28,0.31,0.35,Feltonville,-75.1233086898377,40.0239340833644,"c(-75.1233086898377, 40.0239340833644)"
4748 N 2ND ST,0.05,0.08,0.11,0.17,0.24,0.08,0.12,0.17,0.24,0.33,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1283378439293,40.0233614883888,"c(-75.1283378439293, 40.0233614883888)"
4823 GRANSBACK ST,0.04,0.06,0.1,0.15,0.21,0.11,0.16,0.22,0.3,0.4,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1150799628628,40.0225513335085,"c(-75.1150799628628, 40.0225513335085)"
166 W LOUDON ST,0.04,0.07,0.1,0.15,0.22,0.1,0.15,0.21,0.29,0.39,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1262828914916,40.0231941576413,"c(-75.1262828914916, 40.0231941576413)"
