address,spread1_vacant,spread2_vacant,spread3_vacant,spread4_vacant,spread5_vacant,spread1_permit,spread2_permit,spread3_permit,spread4_permit,spread5_permit,spread1_transfer,spread2_transfer,spread3_transfer,spread4_transfer,spread5_transfer,neighborhood,lat,lon,geometry
1301-09 RACE ST,0.01,0.01,0.02,0.03,0.04,0.25,0.33,0.43,0.54,0.64,0.41,0.45,0.49,0.53,0.56,Center City East,-75.1608425065212,39.9562698546462,"c(-75.1608425065212, 39.9562698546462)"
219 N CAMAC ST,0.02,0.03,0.05,0.08,0.12,0.2,0.28,0.37,0.47,0.57,0.23,0.25,0.28,0.32,0.35,Center City East,-75.1594899868435,39.9564246850953,"c(-75.1594899868435, 39.9564246850953)"
1010 ARCH ST,0.04,0.07,0.1,0.15,0.22,0.16,0.22,0.31,0.4,0.5,0.34,0.37,0.41,0.44,0.48,Center City East,-75.1568918205238,39.9533168948525,"c(-75.1568918205238, 39.9533168948525)"
1002 ARCH ST,0.01,0.02,0.04,0.06,0.08,0.21,0.29,0.38,0.49,0.59,0.29,0.32,0.36,0.39,0.43,Center City East,-75.1565712863902,39.9533325022989,"c(-75.1565712863902, 39.9533325022989)"
216 N 12TH ST,0.02,0.03,0.05,0.08,0.12,0.31,0.41,0.51,0.61,0.71,0.23,0.25,0.28,0.32,0.35,Center City East,-75.1591788561743,39.9563489690927,"c(-75.1591788561743, 39.9563489690927)"
1228-32 ARCH ST,0.05,0.07,0.11,0.16,0.23,0.18,0.25,0.34,0.44,0.54,0.23,0.25,0.28,0.32,0.35,Center City East,-75.1608703826848,39.9538522385485,"c(-75.1608703826848, 39.9538522385485)"
208 N CLARION ST,0.02,0.03,0.05,0.08,0.11,0.25,0.34,0.44,0.55,0.65,0.23,0.25,0.28,0.32,0.35,Center City East,-75.1611923329842,39.9562692311766,"c(-75.1611923329842, 39.9562692311766)"
211 N CAMAC ST,0.02,0.03,0.05,0.07,0.11,0.22,0.3,0.39,0.5,0.6,0.23,0.25,0.28,0.32,0.35,Center City East,-75.1595206914585,39.9563131819285,"c(-75.1595206914585, 39.9563131819285)"
910 ARCH ST,0.02,0.02,0.04,0.06,0.09,0.23,0.32,0.41,0.52,0.62,0.42,0.46,0.49,0.53,0.57,Center City East,-75.1552052531111,39.9531095091202,"c(-75.1552052531111, 39.9531095091202)"
201 N BROAD ST,0.02,0.03,0.05,0.07,0.11,0.19,0.26,0.35,0.44,0.55,0.34,0.37,0.41,0.44,0.48,Center City East,-75.162366404196,39.9563016750651,"c(-75.162366404196, 39.9563016750651)"
